q_id,q_status,q_date,ia_date,wd_date,on_date,entity,project_name,developer,utility,county_1,county_2,county_3,state,region,service,poi_name,prop_date,IA_status_raw,IA_status_clean,type_clean,type1,type2,type3,mw1,mw2,mw3
AG1-469,active,2020-09-30,,,,PJM,,,Dominion,louisa,,,VA,PJM,Capacity,Gordonsville 34.5 kV,,System Impact Study,System Impact Study,Solar,Solar,,,14.0,,
AG1-483,active,2020-09-30,,,,PJM,,,PEPCO,montgomery,,,MD,PJM,Capacity,Dickerson 230 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,543.0,,
AG1-383,withdrawn,2020-09-30,,2023-09-12 00:00:00,,PJM,,,Dominion,city of chesapeake,,,VA,PJM,Capacity,Hickory 34.5 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,20.0,,
AG1-545,withdrawn,2020-09-30,,2021-09-17 00:00:00,,PJM,,,Dominion,prince george,,,VA,PJM,Capacity,W. Quaker Rd-Disputanta 34.5 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,20.0,,
AG1-535,active,2020-09-30,,,,PJM,,,ComEd,cook,,,IL,PJM,Capacity,State Line-S. Chicago Properties 138 kV,,System Impact Study,System Impact Study,Battery,Battery,,,85.0,,
AG1-393,active,2020-09-30,,,,PJM,,,Dominion,dinwiddie,,,VA,PJM,Capacity,Fort Pickett DP 34.5 kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
AG1-331,withdrawn,2020-09-30,,2021-08-27 00:00:00,,PJM,,,ATSI,crawford,,,PA,PJM,Capacity,Conneaut-Conneaut Tap 69 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,5.0,,
AG1-336,withdrawn,2020-09-30,,2022-03-23 00:00:00,,PJM,ASD Hilcrest PA2 Solar,,PPL,northumberland,,,PA,PJM,Capacity,Hunter 12.47 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,5.0,5.0,
AG1-410,active,2020-09-30,,,,PJM,,,AEP,van wert,,,OH,PJM,Capacity,Maddox Creek-RP Mone 345 kV,,System Impact Study,System Impact Study,Solar,Solar,,,300.0,,
AG1-387,withdrawn,2020-09-30,,2021-03-04 00:00:00,,PJM,,,PENELEC,cambria,,,PA,PJM,Capacity,Beth 33-Lilly 46 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,20.0,,
AG1-329,withdrawn,2020-09-30,,2021-03-05 00:00:00,,PJM,,,PENELEC,crawford,,,PA,PJM,Capacity,Conneaut 12.47 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,5.0,,
AG1-356,withdrawn,2020-09-30,,2021-02-26 00:00:00,,PJM,,,PENELEC,somerset,,,PA,PJM,Capacity,Somerset-Allegheny 115 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,36.0,,
AG1-522,active,2020-09-30,,,,PJM,,,AEP,sullivan,,,IN,PJM,Capacity,Sullivan-Rockport 765 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,300.0,,
AG1-441,active,2020-09-30,,,,PJM,,,Dominion,mecklenburg,,,VA,PJM,Capacity,Palmer Springs 115 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,75.0,,
AG1-489,active,2020-09-30,,,,PJM,,,ATSI,lawrence,,,PA,PJM,Capacity,McClelland-Hoytdale 345 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,175.0,,
AG1-400,active,2020-09-30,,,,PJM,,,ComEd,mclean,,,IL,PJM,Capacity,Blue Mound-Chestnut 345 kV,,Feasibility Study,Feasibility Study,Battery,Battery,,,150.0,,
AG1-440,active,2020-09-30,,,,PJM,,,Dominion,mecklenburg,,,VA,PJM,Capacity,Palmer Springs 115 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,75.0,,
AG1-379,active,2020-09-30,,,,PJM,,,ComEd,woodford,,,IL,PJM,Capacity,Minonk 345 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,200.0,,
AG1-386,active,2020-09-30,,,,PJM,Smith-Francis Junction 25 kV,,APS,washington,,,PA,PJM,Capacity,Smith-Francis Junction 25 kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
AG1-496,withdrawn,2020-09-30,,2021-03-24 00:00:00,,PJM,,,JCPL,hunterdon,,,NJ,PJM,Capacity,East Flemington 34.5 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,6.6,,
AG1-503,active,2020-09-30,,,,PJM,,,Dominion,orange,,,VA,PJM,Capacity,Oak Green 115 kV,,Feasibility Study,Feasibility Study,Solar+Battery,Solar,Battery,,20.0,,
AG1-552,active,2020-09-30,,,,PJM,,,Dominion,northhampton,,,NC,PJM,Capacity,Carolina 13.2 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,18.0,,
AG1-419,active,2020-09-30,,,,PJM,,,ME,berks,,,PA,PJM,Capacity,Lynnville-South Hamburg 69 kV,,System Impact Study,System Impact Study,Solar,Solar,,,50.0,,
AG1-511,active,2020-09-30,,,,PJM,,,JCPL,warren,,,NJ,PJM,Capacity,Kittatinny 230 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,50.0,,
AG1-485,active,2020-09-30,,,,PJM,,,DL,allegheny,,,PA,PJM,Capacity,Brunot Island 138 kV,,System Impact Study,System Impact Study,Battery,Battery,,,55.0,,
AG1-373,active,2020-09-30,,,,PJM,,,ComEd,lee,,,IL,PJM,Capacity,Nelson-Electric Junction 345 kV,,System Impact Study,System Impact Study,Battery,Battery,,,0.0,,
AG1-542,withdrawn,2020-09-30,,2020-10-16 00:00:00,,PJM,,,Dominion,greensville,,,VA,PJM,Capacity,,,Withdrawn,Withdrawn,Solar+Battery,Solar,Battery,,150.0,,
AG1-332,withdrawn,2020-09-30,,2021-05-13 00:00:00,,PJM,,,ME,adams,,,PA,PJM,Capacity,Oxford 13.2 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,5.0,,
AG1-559,active,2020-09-30,,,,PJM,,,Dominion,hanover,,,VA,PJM,Capacity,Caroline Pines 22 kV,,Feasibility Study,Feasibility Study,Solar+Battery,Solar,Battery,,20.0,,
AG1-506,active,2020-09-30,,,,PJM,,,Dominion,brunswick,,,VA,PJM,Capacity,Rawlings-Clover 500 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,150.0,,
AG1-466,withdrawn,2020-09-30,,2023-09-12 00:00:00,,PJM,,,Dominion,orange,,,VA,PJM,Capacity,Orange 34.5 kV,,System Impact Study,System Impact Study,Solar,Solar,,,14.0,,
AG1-427,active,2020-09-30,,,,PJM,,,Dominion,mecklenburg,,,VA,PJM,Capacity,Chase City-Drakes Branch 115 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,119.0,,
AG1-473,active,2020-09-30,,,,PJM,,,PENELEC,huntingdon,,,PA,PJM,Capacity,Shingletown-Lewistown 230 kV,,Feasibility Study,Feasibility Study,Solar+Battery,Solar,Battery,,54.0,,
AG1-394,active,2020-09-30,,,,PJM,,,Dominion,southampton,,,VA,PJM,Capacity,Boykins 34.5 kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
AG1-494,active,2020-09-30,,,,PJM,,,AEP,amherst,,,VA,PJM,Capacity,Boxwood-Riverville 138 kV,,Feasibility Study,Feasibility Study,Battery,Battery,,,50.0,,
AG1-337,withdrawn,2020-09-30,,2022-03-23 00:00:00,,PJM,ASD Market PA2 Solar,,PPL,dauphin,,,PA,PJM,Capacity,Elizabethville 12.47 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,5.0,5.0,
AG1-526,active,2020-09-30,,,,PJM,,,EKPC,garrard,,,KY,PJM,Capacity,West Garrard 345 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,222.0,,
AG1-345,withdrawn,2020-09-30,,2021-10-08 00:00:00,,PJM,,,Dominion,nottoway,,,VA,PJM,Capacity,Crewe 12.5 kV,,System Impact Study,System Impact Study,Solar,Solar,,,8.0,,
AG1-437,active,2020-09-30,,,,PJM,,,Dominion,bertie,,,NC,PJM,Capacity,Cashie-Earleys 230 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,100.0,,
AG1-515,active,2020-09-30,,,,PJM,,,APS,franklin,,,PA,PJM,Capacity,Guilford 138 kV,,System Impact Study,System Impact Study,Battery,Battery,,,10.0,,
AG1-426,active,2020-09-30,,,,PJM,,,AEP,buckingham,,,VA,PJM,Capacity,Bremo-Scottsville 138 kV,,Feasibility Study,Feasibility Study,Battery,Battery,,,0.0,,
AG1-520,withdrawn,2020-09-30,,2023-09-12 00:00:00,,PJM,,,PENELEC,somerset,,,PA,PJM,Energy,Hooversville-Rockingham 23 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,4.0,,
AG1-555,active,2020-09-30,,,,PJM,,,AEP,tippecance,,,IN,PJM,Capacity,Dequine 345 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,120.0,,
AG1-433,active,2020-09-30,,,,PJM,,,AEP,blackford,,,IN,PJM,Capacity,DeSoto-Keystone 345 kV,,Feasibility Study,Feasibility Study,Wind,Wind,,,100.0,,
AG1-507,active,2020-09-30,,,,PJM,Southeast Chicago Energy Project (aka SCEP),,ComEd,cook,,,IL,PJM,Capacity,Calumet 138 kV,,IA Executed,IA Executed,Gas,Gas,,,296.0,,
AG1-399,active,2020-09-30,,,,PJM,,,ComEd,mclean,,,IL,PJM,Capacity,Blue Mound-Chestnut 345 kV,,Feasibility Study,Feasibility Study,Wind,Wind,,,300.0,,
AG1-404,active,2020-09-30,,,,PJM,,,ComEd,mclean,,,IL,PJM,Capacity,Blue Mound-Chestnut 345 kV,,Feasibility Study,Feasibility Study,Battery,Battery,,,100.0,,
AG1-558,active,2020-09-30,,,,PJM,,,Dominion,louisa,,,VA,PJM,Capacity,Buckner 34.5 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,20.0,,
AG1-551,active,2020-09-30,,,,PJM,,,Dominion,martin,,,NC,PJM,Capacity,Parmele 12.5 kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
AG1-530,withdrawn,2020-09-30,,2020-10-16 00:00:00,,PJM,,,ATSI,clark,,,OH,PJM,Capacity,,,Withdrawn,Withdrawn,Solar,Solar,,,54.0,,
AG1-464,withdrawn,2020-09-30,,2023-09-12 00:00:00,,PJM,,,DPL,kent,,,DE,PJM,Capacity,Harrington 69 kV,,System Impact Study,System Impact Study,Battery,Battery,,,50.0,,
AG1-344,withdrawn,2020-09-30,,2021-06-10 00:00:00,,PJM,,,Dominion,culpeper,,,VA,PJM,Capacity,Culpeper 34.5 kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
AG1-381,withdrawn,2020-09-30,,2021-03-09 00:00:00,,PJM,,,EKPC,montgomery,,,KY,PJM,Capacity,Hope 69 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,27.0,,
AG1-428,active,2020-09-30,,,,PJM,,,Dominion,brunswick,,,VA,PJM,Capacity,Danieltown DP–Brunswick 69 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,47.0,,
AG1-382,active,2020-09-30,,,,PJM,,,PENELEC,cambria,,,PA,PJM,Capacity,SGC Tap-Reese REC 46 kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
AG1-523,active,2020-09-30,,,,PJM,,,AEP,sullivan,,,IN,PJM,Capacity,Sullivan-Rockport 765 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,300.0,,
AG1-434,active,2020-09-30,,,,PJM,,,ComEd,lee,,,IL,PJM,Capacity,Electric Junction-Nelson 345 kV,,Feasibility Study,Feasibility Study,Wind,Wind,,,200.0,,
AG1-320,active,2020-09-30,,,,PJM,,,EKPC,hardin,,,KY,PJM,Capacity,Glendale-Stephensburg 69 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,82.0,,
AG1-536,active,2020-09-30,,,,PJM,,,Dominion,richmond,,,VA,PJM,Capacity,Garner-Northern Neck 115 kV,,Feasibility Study,Feasibility Study,Battery,Battery,,,75.0,,
AG1-328,withdrawn,2020-09-30,,2021-03-10 00:00:00,,PJM,,,ATSI,union,,,OH,PJM,Capacity,Kirby-Blue Jacket 138 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,100.0,,
AG1-354,active,2020-09-30,,,,PJM,,,EKPC,green,,,KY,PJM,Capacity,Summershade-Green County 161 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,150.0,,
AG1-449,active,2020-09-30,,,,PJM,,,Dominion,dinwiddie,,,VA,PJM,Capacity,Rawlings-Carson 500 kV,,Feasibility Study,Feasibility Study,Battery,Battery,,,122.0,,
AG1-339,withdrawn,2020-09-30,,2021-08-04 00:00:00,,PJM,,,PENELEC,bedford,,,PA,PJM,Capacity,Curryville-RKB-Yellow Creek 23 kV II,,Feasibility Study,Feasibility Study,Solar,Solar,,,5.0,,
AG1-363,active,2020-09-30,,,,PJM,,,APS,garrett,,,MD,PJM,Capacity,Black Oak-Hatfield 500 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,300.0,,
AG1-435,active,2020-09-30,,,,PJM,,,ComEd,bureau,,,IL,PJM,Capacity,Kewanee-Hennepin 138 kV,,Feasibility Study,Feasibility Study,Wind,Wind,,,200.0,,
AG1-348,active,2020-09-30,,,,PJM,,,JCPL,warren,,,NJ,PJM,Capacity,Pequest River-Washington 34.5 kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
AG1-377,active,2020-09-30,,,,PJM,,,PENELEC,centre,,,PA,PJM,Capacity,Philipsburg 115 kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
AG1-338,withdrawn,2020-09-30,,2021-09-09 00:00:00,,PJM,,,PENELEC,bedford,,,PA,PJM,Capacity,Curryville-RKB-Yellow Creek 23 kV I,,System Impact Study,System Impact Study,Solar,Solar,,,5.0,,
AG1-406,active,2020-09-30,,,,PJM,,,EKPC,mclean,,,KY,PJM,Capacity,Walnut Grove-Asahi 69 kV,,System Impact Study,System Impact Study,Battery,Battery,,,22.0,,
AG1-455,active,2020-09-30,,,,PJM,,,PENELEC,crawford,,,PA,PJM,Capacity,Springboro-Venango Junction 115 kV,,Feasibility Study,Feasibility Study,Battery,Battery,,,35.0,,
AG1-524,active,2020-09-30,,,,PJM,,,AEP,sullivan,,,IN,PJM,Capacity,Sullivan-Rockport 765 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,300.0,,
AG1-513,active,2020-09-30,,,,PJM,Aurora Battery Storage,,ComEd,will,,,IL,PJM,Capacity,Aurora 138 kV,,IA Executed,IA Executed,Battery,Battery,,,10.0,,
AG1-543,withdrawn,2020-09-30,,2020-11-05 00:00:00,,PJM,,,Dominion,charles city,,,VA,PJM,Capacity,,,Withdrawn,Withdrawn,Solar+Battery,Solar,Battery,,325.0,,
AG1-388,withdrawn,2020-09-30,,2023-03-28 00:00:00,,PJM,Ex-Umphlette LLC,,Dominion,essex,,,VA,PJM,Capacity,Dunnsville 34.5 kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
AG1-495,active,2020-09-30,,,,PJM,,,JCPL,hunterdon,,,NJ,PJM,Capacity,Gilbert-Rocktown 34.5 kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
AG1-357,withdrawn,2020-09-30,,2023-09-12 00:00:00,,PJM,,,Dominion,lunenburg,,,VA,PJM,Capacity,Clover-Rawlings 500 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,200.0,,
AG1-378,active,2020-09-30,,,,PJM,,,PENELEC,centre,,,PA,PJM,Capacity,Philipsburg 115 kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
AG1-374,active,2020-09-30,,,,PJM,,,ComEd,mclean,,,IL,PJM,Capacity,Blue Mound 345 kV,,Feasibility Study,Feasibility Study,Solar+Battery,Solar,Battery,,300.0,,
AG1-368,active,2020-09-30,,,,PJM,,,AEP,allen,,,IN,PJM,Capacity,Tillman 138 kV,,System Impact Study,System Impact Study,Solar,Solar,,,100.0,,
AG1-482,active,2020-09-30,,,,PJM,,,ME,mercer,,,PA,PJM,Capacity,Hamilton 115 kV,,Feasibility Study,Feasibility Study,Solar+Battery,Solar,Battery,,20.0,,
AG1-367,active,2020-09-30,,,,PJM,,,AEP,delaware,,,IN,PJM,Capacity,DeSoto 345 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,100.0,,
AG1-380,withdrawn,2020-09-30,,2021-03-30 00:00:00,,PJM,,,AEP,jackson,,,OH,PJM,Capacity,Corwin-Elk 138 kV,,Feasibility Study,Feasibility Study,Solar+Battery,Solar,Battery,,90.0,,
AG1-327,withdrawn,2020-09-30,,2021-11-01 00:00:00,,PJM,,,APS,franklin,,,PA,PJM,Capacity,Ringgold – East Waynesboro 138 kV,,System Impact Study,System Impact Study,Solar,Solar,,,35.0,,
AG1-326,active,2020-09-30,,,,PJM,,,AEP,ross,,,OH,PJM,Capacity,Circleville-Biers Run 138 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,59.0,,
AG1-323,active,2020-09-30,,,,PJM,,,Dayton,logan,,,OH,PJM,Capacity,Blue Jacket 138 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,40.0,,
AG1-321,active,2020-09-30,,,,PJM,,,ComEd,livingston,,,IL,PJM,Capacity,Dresden-Pontiac Midpoint 345 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,200.0,,
AG1-319,active,2020-09-30,,,,PJM,,,AMPT,henry,,,OH,PJM,Capacity,Napoleon Muni 138 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,166.0,,
AG1-527,active,2020-09-30,,,,PJM,,,APS,allegheny,,,PA,PJM,Capacity,Imperial-Joffre 138 kV,,System Impact Study,System Impact Study,Solar,Solar,,,215.0,,
AG1-420,active,2020-09-30,,,,PJM,,,APS,butler,,,PA,PJM,Capacity,Campbell-Kiesters 138 kV,,System Impact Study,System Impact Study,Solar,Solar,,,70.0,,
AG1-414,active,2020-09-30,,,,PJM,,,AEP,grant,,,IN,PJM,Capacity,Mississinewa 138 kV,,Feasibility Study,Feasibility Study,Solar+Battery,Solar,Battery,,75.0,,
AG1-491,withdrawn,2020-09-30,,2023-09-13 00:00:00,,PJM,,,EKPC,hardin,,,KY,PJM,Capacity,Central Hardin 69 kV,,Feasibility Study,Feasibility Study,Solar+Battery,Solar,Battery,,70.0,,
AG1-359,active,2020-09-30,,,,PJM,,,Dominion,city of chesapeake,,,VA,PJM,Capacity,Fentress 230 kV,,Feasibility Study,Feasibility Study,Battery,Battery,,,128.0,,
AG1-384,active,2020-09-30,,,,PJM,,,Dominion,charlotte,,,VA,PJM,Capacity,Twitty's Creek 115 kV,,Feasibility Study,Feasibility Study,Solar+Battery,Solar,Battery,,20.0,,
AG1-497,active,2020-09-30,,,,PJM,,,DPL,kent,,,DE,PJM,Capacity,Cartanza 230 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,120.0,,
AG1-481,withdrawn,2020-09-30,,2021-11-01 00:00:00,,PJM,,,PENELEC,warren,,,PA,PJM,Capacity,Warren 34.5 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,16.0,,
AG1-487,active,2020-09-30,,,,PJM,,,JCPL,hunterdon,,,NJ,PJM,Capacity,Gilbert 230 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,20.0,,
AG1-446,active,2020-09-30,,,,PJM,,,Dominion,mecklenburg,,,VA,PJM,Capacity,Palmer Springs 115 kV,,Feasibility Study,Feasibility Study,Battery,Battery,,,26.0,,
AG1-422,active,2020-09-30,,,,PJM,,,Dominion,augusta,,,VA,PJM,Capacity,Lexington-Dooms 230 kV,,System Impact Study,System Impact Study,Battery,Battery,,,50.0,,
AG1-444,active,2020-09-30,,,,PJM,,,Dominion,edgecombe,,,NC,PJM,Capacity,Chinquapin 230 kV,,Feasibility Study,Feasibility Study,Battery,Battery,,,80.0,,
AG1-355,withdrawn,2020-09-30,,2021-02-26 00:00:00,,PJM,,,PENELEC,somerset,,,PA,PJM,Capacity,Scalp Level-Hooversville 115 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,54.0,,
AG1-353,active,2020-09-30,,,,PJM,,,EKPC,taylor,,,KY,PJM,Capacity,Greene County-Marion County 161 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,98.0,,
AG1-560,withdrawn,2020-09-30,,2023-09-12 00:00:00,,PJM,,,PENELEC,franklin,,,PA,PJM,Energy,Shade Gap-Roxbury 115 kV II,,Feasibility Study,Feasibility Study,Battery,Battery,,,0.0,,
AG1-372,withdrawn,2020-09-30,,2021-03-16 00:00:00,,PJM,,,ComEd,lee,,,IL,PJM,Capacity,Nelson-Electric Junction 345 kV,,Feasibility Study,Feasibility Study,Battery,Battery,,,0.0,,
AG1-429,withdrawn,2020-09-30,,2022-05-26 00:00:00,,PJM,,,ODEC,accomack,,,VA,PJM,Capacity,Tasley - Oak Hall 69 kV,,System Impact Study,System Impact Study,Solar,Solar,,,59.0,,
AG1-563,operational,2020-09-30,,,2021-07-16 00:00:00,PJM,AG1-563,,JCPL,monmouth,,,NJ,PJM,Capacity,Bennett-Farmingdale 2 34.5 kV,,IA Executed,IA Executed,Solar,Solar,,,0.0,,
AG1-438,active,2020-09-30,,,,PJM,,,Dominion,bertie,,,NC,PJM,Capacity,Cashie-Earleys 230 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,100.0,,
AG1-431,withdrawn,2020-09-30,,2022-08-19 00:00:00,,PJM,,,Dominion,washington,,,NC,PJM,Capacity,Mackeys 230 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,0.0,,
AG1-490,withdrawn,2020-09-30,,2021-09-16 00:00:00,,PJM,,,ATSI,mercer,,,PA,PJM,Capacity,Shenango-McDowell 138 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,125.0,,
AG1-385,withdrawn,2020-09-30,,2021-03-24 00:00:00,,PJM,,,APS,washington,,,PA,PJM,Capacity,Motion-Ridgeway 46 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,20.0,,
AG1-465,withdrawn,2020-09-30,,2023-09-12 00:00:00,,PJM,,,ME,york,,,PA,PJM,Capacity,North Hanover-Gitts Run 115 kV,,System Impact Study,System Impact Study,Battery,Battery,,,100.0,,
AG1-549,active,2020-09-30,,,,PJM,,,PENELEC,armstrong,,,PA,PJM,Capacity,Keystone 230 kV,,Feasibility Study,Feasibility Study,Solar+Battery,Solar,Battery,,100.0,,
AG1-461,withdrawn,2020-09-30,,2021-09-20 00:00:00,,PJM,,,DPL,sussex,,,DE,PJM,Capacity,Mumford 69 kV,,System Impact Study,System Impact Study,Solar,Solar,,,30.0,,
AG1-537,active,2020-09-30,,,,PJM,,,Dominion,augusta,,,VA,PJM,Capacity,Barterbrook-Stuarts Draft 115 kV,,System Impact Study,System Impact Study,Battery,Battery,,,75.0,,
AG1-531,active,2020-09-30,,,,PJM,,,Dominion,isle of wight,,,VA,PJM,Capacity,Poolesville-Winchester 230 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,54.0,,
AG1-401,active,2020-09-30,,,,PJM,,,ComEd,mclean,,,IL,PJM,Capacity,Blue Mound-Chestnut 345 kV,,Feasibility Study,Feasibility Study,Wind,Wind,,,282.0,,
AG1-521,withdrawn,2020-09-30,,2021-03-16 00:00:00,,PJM,,,ComEd,lee,,,IL,PJM,Capacity,Dixon-McGirr Road 138 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,100.0,,
AG1-342,active,2020-09-30,,,,PJM,,,Dominion,halifax,,,VA,PJM,Capacity,Dryburg 115 kV,,Feasibility Study,Feasibility Study,Solar+Battery,Solar,Battery,,45.0,,
AG1-519,withdrawn,2020-09-30,,2021-09-16 00:00:00,,PJM,,,Dominion,louisa,,,VA,PJM,Capacity,Cash's Corner 230 kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
AG1-417,active,2020-09-30,,,,PJM,,,AEP,whitley,,,IN,PJM,Capacity,Gateway 69 kV,,System Impact Study,System Impact Study,Solar,Solar,,,50.0,,
AG1-553,active,2020-09-30,,,,PJM,,,ComEd,rock island,,,IL,PJM,Capacity,Cordova 345 kV,,Feasibility Study,Feasibility Study,Solar+Battery,Solar,Battery,,284.0,,
AG1-500,active,2020-09-30,,,,PJM,,,ATSI,lorain,,,OH,PJM,Capacity,Beaver 345 kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,406.0,,
AG1-376,withdrawn,2020-09-30,,2021-03-09 00:00:00,,PJM,,,AEP,blackford,,,IN,PJM,Capacity,Sorenson-DeSoto 345 kV,,Feasibility Study,Feasibility Study,Battery,Battery,,,30.0,,
AG1-518,withdrawn,2020-09-30,,2023-09-12 00:00:00,,PJM,,,Dominion,city of suffolk,,,VA,PJM,Capacity,Suffolk 230 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,50.0,,
AG1-504,withdrawn,2020-09-30,,2021-10-05 00:00:00,,PJM,,,PPL,luzerne,,,PA,PJM,Capacity,Glenbrook-Salem 69 kV,,System Impact Study,System Impact Study,Solar,Solar,,,68.0,,
AG1-498,suspended,2020-09-30,,,,PJM,Martins Creek Solar,,PPL,northampton,,,PA,PJM,Capacity,Mount Bethel 12.47 kV,,System Impact Study,System Impact Study,Solar,Solar,,,8.8,,
AG1-362,suspended,2020-09-30,,,,PJM,Furnace View Farms,,PPL,berks,,,PA,PJM,Capacity,Wernersville 12.47 kV,,System Impact Study,System Impact Study,Solar,Solar,,,5.0,,
AG1-493,active,2020-09-30,,,,PJM,,,Dayton,logan,,,OH,PJM,Energy,Blue Jacket to Blue Jacket Tap 69 kV,,System Impact Study,System Impact Study,Unknown,Unknown,,,0.0,,
AG1-402,active,2020-09-30,,,,PJM,,,ComEd,mclean,,,IL,PJM,Capacity,Blue Mound-Chestnut 345 kV,,Feasibility Study,Feasibility Study,Battery,Battery,,,150.0,,
AG1-512,active,2020-09-30,,,,PJM,,,ComEd,will,,,IL,PJM,Capacity,University Park North 345 kV,,System Impact Study,System Impact Study,Battery,Battery,,,40.0,,
AG1-412,active,2020-09-30,,,,PJM,,,Dominion,caroline,,,VA,PJM,Capacity,Ladysmith CT-Mine Road 230 kV,,System Impact Study,System Impact Study,Battery,Battery,,,200.0,,
AG1-439,active,2020-09-30,,,,PJM,,,Dominion,edgecombe,,,NC,PJM,Capacity,Chinquapin 230 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,250.0,,
AG1-447,active,2020-09-30,,,,PJM,,,AEP,laporte,,,IN,PJM,Capacity,Olive-University Park 345 kV,,System Impact Study,System Impact Study,Battery,Battery,,,55.0,,
AG1-450,active,2020-09-30,,,,PJM,,,DPL,dorchester,,,MD,PJM,Capacity,Airey-Vienna 69 kV II,,System Impact Study,System Impact Study,Battery,Battery,,,25.0,,
AG1-561,withdrawn,2020-09-30,,2023-09-12 00:00:00,,PJM,,,PENELEC,franklin,,,PA,PJM,Energy,Roxbury-Greene 138 kV II,,Feasibility Study,Feasibility Study,Battery,Battery,,,0.0,,
AG1-451,active,2020-09-30,,,,PJM,,,Dominion,buckingham,,,VA,PJM,Capacity,Curdsville DP-Willis Mt. 115 kV,,Feasibility Study,Feasibility Study,Battery,Battery,,,20.0,,
AG1-405,active,2020-09-30,,,,PJM,,,EKPC,mclean,,,KY,PJM,Capacity,Walnut Grove-Asahi 69 kV,,System Impact Study,System Impact Study,Solar,Solar,,,57.0,,
AG1-474,withdrawn,2020-09-30,,2020-10-28 00:00:00,,PJM,,,APS,centre,,,PA,PJM,Capacity,,,Withdrawn,Withdrawn,Solar+Battery,Solar,Battery,,70.0,,
